type,caps_text,text_len,excl_text,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
bs,12,5098,0,1,13,1,4,6,1,4,16,8,27
bs,2,4165,0,2,17,2,5,10,6,6,17,10,32
bs,2,839,3,0,1,0,1,1,1,0,1,3,3
bs,0,7804,4,7,23,3,14,16,10,7,28,23,51
bs,6,3940,0,3,9,0,4,5,2,4,14,5,26
bs,0,166,0,0,0,0,1,1,1,0,0,1,2
bs,28,2783,2,3,5,1,3,8,1,4,12,7,18
bs,2,5027,0,8,20,3,17,17,7,7,22,18,46
bs,2,4470,0,19,20,10,20,18,14,8,25,25,52
bs,0,6667,0,10,18,8,12,18,9,11,27,14,40
bs,0,1877,0,2,3,0,3,1,0,2,6,3,13
bs,0,1695,0,1,5,1,1,7,1,0,8,2,11
bs,6,9179,0,9,28,4,13,22,12,14,33,23,83
bs,4,2911,0,3,7,3,4,4,3,4,10,7,15
bs,1,4095,0,7,10,2,8,9,6,3,18,13,30
bs,3,2829,0,9,7,4,11,3,5,2,15,16,17
bs,12,4500,1,14,11,5,15,8,6,5,27,24,27
bs,2,6879,0,26,10,13,29,9,18,7,22,43,30
bs,0,2602,0,7,3,1,3,3,3,1,7,8,8
bs,5,2940,0,3,5,0,1,3,5,3,13,9,16
bs,5,2667,0,9,12,5,11,8,6,6,19,15,22
bs,0,1193,0,2,4,1,1,2,1,2,5,4,9
bs,5,4583,0,14,14,5,19,6,13,7,17,26,32
bs,1,2942,0,3,10,2,5,9,6,2,17,12,22
bs,6,2886,0,7,14,2,7,12,5,3,13,14,20
bs,3,3003,0,6,9,3,10,4,9,4,14,15,19
bs,0,2572,0,16,9,6,20,3,10,0,6,18,15
bs,2,2284,0,9,11,2,5,7,6,5,16,17,18
bs,1,2532,1,10,8,11,6,8,6,5,11,21,15
bs,0,3406,0,8,14,4,9,6,8,2,20,18,29
bs,7,2321,0,1,2,0,3,4,1,3,7,5,10
bs,13,4088,0,3,9,5,6,8,3,5,17,13,24
bs,0,2362,4,5,6,2,6,2,4,2,5,8,14
bs,1,2218,0,11,9,2,13,6,3,7,7,13,17
bs,3,3095,1,10,5,8,8,4,7,0,10,16,13
bs,0,1638,12,9,4,4,10,2,4,2,2,10,6
bs,15,4610,0,9,7,6,13,4,5,5,17,25,21
bs,3,1720,0,2,2,2,5,2,3,0,4,9,6
bs,3,3004,0,6,9,3,10,4,9,4,14,15,19
bs,5,1919,0,2,2,2,5,2,3,0,4,9,6
bs,2,2527,0,3,11,1,5,5,3,2,10,7,15
bs,7,2011,0,5,4,0,2,6,2,4,16,4,13
bs,1,4625,1,5,12,7,6,7,5,6,22,20,26
bs,3,1974,0,5,3,3,4,3,4,1,5,6,10
bs,7,2764,1,6,5,3,3,6,3,4,12,9,12
bs,0,1050,0,2,4,2,4,1,5,2,1,10,6
bs,3,2857,0,4,4,3,3,3,6,3,13,7,10
bs,3,3049,0,13,11,4,10,5,4,3,13,17,20
bs,0,4106,0,17,9,9,14,11,9,3,16,22,29
bs,3,3087,0,0,12,1,4,9,3,2,15,6,26
bs,0,1218,0,2,4,1,1,2,1,2,5,4,9
bs,2,2672,0,7,4,4,15,1,6,3,12,13,13
bs,3,2821,0,14,9,9,15,3,11,3,8,26,13
bs,16,3740,0,11,12,4,11,6,8,5,16,18,23
bs,3,2518,0,4,9,3,8,4,7,4,10,10,13
bs,3,2604,0,6,3,6,6,3,4,1,12,9,12
bs,2,1653,0,3,5,3,3,1,2,1,8,6,4
bs,6,1524,1,1,3,1,1,2,1,3,8,6,8
bs,6,2172,0,3,9,2,5,14,2,6,18,6,24
bs,0,1302,1,4,5,5,5,6,6,3,9,7,16
bs,8,2992,0,1,7,2,3,4,2,3,14,6,16
bs,3,4279,0,17,9,9,14,11,9,3,16,24,30
bs,2,2465,4,5,8,0,7,11,1,4,9,7,18
bs,1,2919,0,11,9,2,15,5,5,3,16,17,20
bs,0,2286,0,11,6,1,9,5,5,2,8,18,16
bs,0,2751,0,7,8,1,10,6,6,4,14,11,21
bs,3,2980,0,10,6,7,7,5,6,5,13,16,19
bs,1,3057,0,3,13,4,3,3,2,3,18,10,25
bs,8,3343,0,5,6,5,11,5,8,4,13,15,15
bs,6,2907,0,4,8,1,6,2,0,2,13,4,19
bs,3,3327,0,3,5,2,6,3,4,2,8,7,16
bs,7,2156,0,11,4,8,11,2,9,1,9,19,18
bs,6,2493,0,9,6,6,11,8,5,2,13,13,15
bs,3,3399,0,11,5,3,11,5,2,2,14,20,19
bs,5,2579,0,6,6,4,5,3,5,2,7,10,8
bs,3,3891,0,13,10,9,21,9,17,3,17,31,26
bs,5,3257,1,7,6,2,5,6,4,5,15,15,15
bs,4,1792,0,1,3,1,2,2,1,3,4,6,7
bs,7,2817,2,11,9,7,4,6,7,2,8,17,16
bs,0,2126,0,2,1,1,2,2,1,1,11,5,14
bs,1,2837,0,3,10,3,9,2,8,5,8,11,13
bs,1,2557,2,1,9,1,4,5,1,2,8,6,21
bs,10,3384,0,16,6,5,18,0,8,4,10,26,16
bs,4,2971,0,5,8,4,6,5,3,3,13,8,12
bs,4,2092,0,6,8,5,4,7,5,5,8,8,17
bs,5,2573,0,12,2,6,8,2,7,3,4,15,8
bs,0,3192,0,11,6,3,16,3,8,2,17,20,16
bs,3,2854,0,2,7,0,1,7,6,4,10,8,18
bs,4,3822,0,14,10,6,14,8,9,7,18,21,30
bs,5,2915,0,4,9,6,5,4,4,4,21,10,17
bs,20,2446,0,3,6,2,4,4,3,2,8,10,15
bs,0,2031,0,4,5,1,9,0,6,1,7,11,8
bs,3,2024,2,4,8,3,5,5,3,5,11,5,14
bs,7,3453,0,3,9,3,5,2,4,2,14,8,16
bs,6,2459,2,8,8,3,7,6,9,5,14,17,17
bs,6,3580,0,7,9,5,7,4,3,2,13,13,14
bs,5,2148,1,5,10,4,3,7,3,5,12,14,17
bs,4,2427,1,8,7,7,4,9,2,4,13,13,18
bs,10,2883,0,2,5,5,4,3,5,1,14,9,16
bs,12,3118,0,7,10,5,8,3,5,2,12,17,18
bs,3,3168,0,6,9,3,10,4,9,4,14,15,19
bs,0,1923,0,9,4,6,9,3,6,3,8,10,13
bs,6,2486,0,7,5,5,3,4,3,2,11,14,14
bs,6,2767,1,8,7,4,8,3,3,4,7,10,12
bs,7,2570,1,10,10,3,8,8,7,6,18,12,18
bs,4,2600,0,18,10,9,23,2,13,3,8,30,10
bs,4,2529,0,6,8,4,7,10,5,6,14,8,22
bs,9,3512,0,6,6,5,12,5,8,4,13,16,15
bs,5,3092,0,3,7,1,1,7,6,4,10,10,18
bs,7,2145,0,4,5,3,6,1,4,1,10,10,13
bs,7,2971,0,7,9,4,8,4,5,7,16,11,22
bs,3,3004,1,13,9,9,15,4,7,4,13,21,20
bs,2,2231,0,3,10,4,3,4,3,1,14,11,18
bs,10,1551,0,1,3,1,1,2,2,2,7,3,6
bs,2,2139,0,3,6,2,5,1,1,2,8,7,12
bs,6,4543,0,16,8,6,28,9,10,8,17,29,25
bs,17,8381,0,14,15,5,21,5,8,4,27,28,34
bs,7,10475,1,38,24,17,53,11,33,13,41,75,57
bs,8,8613,1,30,23,18,28,14,17,8,47,44,56
bs,1,5458,0,25,16,10,32,9,11,6,25,41,34
bs,0,4352,0,27,13,13,26,7,20,10,21,43,25
bs,5,3958,0,6,11,4,11,8,8,4,16,20,26
bs,4,3992,0,9,13,4,12,7,8,5,16,16,21
bs,4,3868,0,10,13,6,13,7,9,6,18,19,22
bs,6,3883,0,14,11,9,27,4,15,6,14,34,18
bs,8,4042,7,21,6,14,25,3,16,6,23,34,24
bs,2,7580,0,7,15,4,9,11,6,5,35,23,37
bs,85,27073,26,69,56,38,73,41,55,25,83,124,127
bs,14,3791,0,12,8,8,15,9,13,4,18,26,28
bs,11,8290,1,23,24,4,32,10,18,7,37,41,44
bs,33,6333,0,16,10,6,17,7,4,5,23,25,28
bs,18,4801,6,13,20,6,19,20,9,11,27,23,42
bs,11,6628,0,27,20,7,29,9,18,5,29,41,37
bs,6,3243,0,6,10,4,11,7,4,4,21,17,18
bs,9,7424,0,16,13,7,27,8,12,12,34,41,46
bs,13,3154,0,5,9,4,10,4,7,4,13,13,11
bs,2,3175,0,13,6,7,17,4,8,5,16,21,27
bs,15,6975,1,15,7,5,26,2,10,3,21,27,21
bs,2,3228,1,7,9,1,10,4,8,7,17,20,15
bs,5,9695,1,30,23,20,39,19,24,11,46,60,64
bs,21,4188,0,5,9,5,6,4,6,3,20,14,20
bs,8,5849,0,18,12,12,27,10,13,6,30,34,41
bs,7,5183,0,10,17,6,22,11,14,3,21,24,33
bs,5,6104,0,26,18,17,35,7,23,8,27,46,39
bs,9,4188,0,7,10,9,8,9,7,5,18,20,28
bs,5,2963,0,5,9,3,6,5,4,4,11,14,18
bs,16,5477,4,11,12,9,16,7,7,7,26,26,29
bs,121,21929,28,36,42,41,55,30,42,18,66,98,104
bs,19,14838,4,12,25,9,19,11,11,6,57,31,67
bs,20,5383,0,11,15,8,14,9,11,4,18,26,37
bs,4,7535,4,27,21,15,32,12,19,10,28,45,49
bs,1,2493,0,8,5,3,18,6,6,2,14,18,12
bs,6,4083,1,9,8,3,10,7,4,5,14,18,29
bs,0,3101,0,9,9,7,13,11,10,3,19,14,29
bs,86,10409,12,14,19,12,27,20,24,11,40,39,66
bs,5,5020,0,11,12,11,17,10,13,6,27,22,37
bs,11,7779,12,23,18,14,43,13,27,9,36,67,49
bs,1,6269,0,12,22,6,14,14,11,11,35,27,50
bs,339,73679,119,144,91,90,151,69,117,57,158,274,232
bs,15,4332,0,11,6,10,16,4,9,3,15,27,25
bs,1,3925,1,7,9,4,10,7,7,5,15,14,26
bs,4,2545,0,12,8,7,9,5,9,3,12,17,11
bs,2,7067,0,15,20,11,24,8,18,8,25,51,39
bs,0,1253,0,3,5,0,4,2,2,2,5,4,10
bs,22,12516,1,32,24,25,36,21,31,16,62,60,75
bs,5,4981,5,5,6,2,5,4,2,1,14,12,21
bs,26,8331,2,36,18,21,47,13,23,15,36,67,47
bs,34,8226,13,48,22,35,52,10,32,13,39,83,54
bs,18,4912,0,15,8,11,14,3,17,5,15,39,19
bs,2,3958,0,5,11,8,6,8,5,4,16,18,23
bs,2,4957,0,18,9,11,25,4,17,5,21,38,24
bs,5,3548,0,17,9,8,12,5,12,6,16,26,16
bs,1,4835,1,7,15,3,3,12,5,6,18,14,34
bs,28,11167,6,28,19,19,42,11,18,8,45,62,65
bs,18,8204,3,30,21,17,42,19,35,19,42,64,50
bs,6,5985,0,22,25,17,27,11,18,7,34,45,49
bs,151,51587,30,84,79,48,107,45,76,40,128,196,168
bs,249,24289,29,35,39,21,37,30,28,25,62,68,83
bs,8,4443,0,16,16,10,28,6,17,7,21,35,22
bs,12,9053,0,20,23,13,36,7,22,17,33,52,39
bs,12,4989,2,6,18,5,14,9,6,4,27,15,34
bs,2,5056,1,9,8,7,11,5,10,7,25,21,29
bs,5,4229,0,11,10,7,19,7,10,4,19,27,21
bs,14,6789,0,12,20,11,10,14,9,6,39,24,52
bs,28,10675,1,9,17,4,15,14,7,9,30,22,49
bs,4,4411,2,12,12,4,12,6,5,1,24,14,25
bs,36,15002,9,53,36,24,57,31,39,19,61,92,85
bs,7,7642,8,29,13,15,44,14,25,13,28,56,36
bs,479,28066,23,71,56,43,90,35,60,21,85,141,126
bs,19,21526,54,37,42,32,41,36,39,24,60,83,101
bs,32,4476,0,5,13,3,11,5,5,1,19,15,26
bs,44,27972,15,57,56,37,69,47,47,29,104,107,148
bs,47,3085,5,9,12,5,19,5,7,4,18,18,19
bs,11,5764,0,13,13,6,20,10,12,2,32,30,31
bs,1,4501,0,12,11,5,14,14,6,8,20,16,38
bs,14,4373,0,15,10,4,16,7,9,8,14,23,25
bs,4,4765,0,11,9,2,20,6,14,8,21,27,33
bs,14,6167,0,25,13,10,31,13,18,6,37,42,40
bs,3,4109,1,12,15,7,11,12,6,8,19,22,28
bs,22,7593,6,22,15,18,29,15,14,12,29,45,41
bs,17,4269,0,8,12,6,9,7,7,2,22,16,23
bs,3,3455,0,11,8,5,14,5,7,4,22,18,22
bs,38,16253,26,44,29,28,52,27,36,23,69,87,104
bs,39,3867,7,22,9,9,24,7,10,7,16,29,22
bs,51,4848,1,13,10,6,16,3,8,1,13,21,21
bs,6,9375,0,20,20,13,24,11,6,10,53,50,63
bs,70,8353,3,36,24,25,44,11,33,9,29,83,43
bs,19,21251,4,42,29,32,47,25,38,16,63,85,90
bs,2,6659,0,4,18,1,5,12,7,4,24,20,45
bs,6,4497,0,9,8,9,11,6,5,3,17,17,20
bs,18,8711,0,32,21,14,43,11,21,7,41,55,57
bs,30,6623,0,17,18,8,10,9,11,3,26,32,30
bs,3,2156,0,3,4,4,9,2,1,2,9,10,9
bs,13,3765,0,5,10,5,10,6,6,6,15,17,18
bs,3,5788,2,20,17,12,33,11,20,14,19,39,35
fake,3,1931,1,4,6,3,7,5,4,0,11,13,13
fake,0,2305,2,3,7,2,4,3,1,1,8,10,13
fake,3,2224,1,12,3,7,7,4,7,3,13,15,12
fake,2,1726,1,7,4,6,6,4,5,6,10,16,14
bs,2,6103,1,2,12,6,7,9,7,4,25,11,38
bs,2,3024,1,11,14,11,13,17,16,6,15,25,35
bs,7,7411,0,7,17,2,16,15,9,5,26,20,63
bs,1,3930,0,6,10,2,11,9,5,5,19,14,28
bs,8,6776,0,5,12,6,12,12,4,4,25,17,53
bs,1,3921,0,5,8,2,7,7,6,5,15,8,31
bs,0,9670,0,18,36,13,29,26,30,16,44,48,74
bs,4,5123,0,25,15,14,30,5,17,5,21,37,24
bs,4,4406,0,8,14,4,9,13,9,8,26,17,39
bs,2,7419,0,11,25,10,15,32,18,14,41,32,73
bs,0,2861,0,4,8,1,5,2,2,4,5,7,18
bs,1,1805,2,0,6,3,0,12,2,2,13,3,24
bs,0,6120,0,17,24,10,29,15,16,10,22,38,47
bs,3,2055,2,7,4,0,5,5,5,4,11,11,17
bs,1,4575,0,11,19,7,15,14,15,11,21,22,32
bs,9,1672,0,4,7,3,2,5,2,3,10,6,13
bs,2,4913,0,8,16,2,12,9,12,7,18,19,34
bs,1,5882,1,6,21,7,7,16,8,8,24,18,46
bs,1,3832,0,3,9,12,5,8,5,2,7,16,23
bs,11,5823,0,15,20,6,23,5,11,8,20,36,32
bs,1,3843,0,2,16,1,2,12,4,8,23,6,38
bs,2,1896,0,2,4,1,4,6,3,1,15,4,24
bs,4,4221,0,10,12,6,12,10,6,1,24,24,45
bs,0,3881,0,3,12,3,3,11,2,3,14,12,32
bs,1,5214,0,10,15,4,8,14,8,4,31,17,42
bs,0,3171,1,4,6,0,1,11,3,2,15,5,26
bs,4,5776,0,14,21,13,21,14,17,12,25,31,44
bs,0,2858,1,4,11,0,4,11,2,3,19,5,30
bs,0,485,0,2,4,0,2,6,3,3,5,3,11
bs,4,2699,2,2,11,2,1,7,2,2,8,3,17
bs,2,6356,2,10,12,3,17,12,9,6,19,19,34
bs,22,3574,1,4,10,4,7,7,3,4,19,14,30
bs,28,10581,0,21,18,7,27,19,16,10,45,38,73
bs,1,11277,1,36,21,24,41,20,32,12,44,76,62
bs,2,2760,2,1,13,1,4,10,5,4,15,10,28
bs,3,5850,1,9,20,5,9,21,9,8,24,18,40
bs,0,3537,0,10,15,4,8,4,10,9,14,17,24
bs,1,686,1,2,4,1,3,3,1,3,7,3,8
bs,0,1191,0,3,0,3,2,0,2,1,1,5,6
bs,0,1292,0,1,1,1,1,1,1,0,4,5,9
bs,1,3266,0,9,11,5,11,6,8,3,22,15,23
bs,2,8975,0,19,26,9,25,30,22,12,43,30,70
bs,22,3404,0,8,7,5,6,8,6,2,13,14,19
bs,0,9089,10,12,31,7,19,30,17,14,30,30,65
bs,4,2972,0,3,6,2,3,6,4,4,11,7,24
bs,6,2557,0,6,9,1,6,8,4,7,13,11,22
bs,0,494,3,1,3,0,1,3,1,3,4,1,9
bs,1,1347,0,6,6,1,10,1,2,2,12,9,11
bs,7,5666,0,17,15,8,17,14,12,13,26,24,47
bs,0,3217,0,3,7,1,2,5,3,2,10,6,25
bs,2,7091,0,12,20,5,16,19,9,10,26,25,49
bs,0,9382,0,4,21,2,11,18,9,8,36,23,64
bs,2,1537,0,5,5,3,9,1,8,3,5,12,11
bs,4,5660,0,5,10,8,7,17,10,8,21,21,50
bs,1,5289,0,12,14,9,14,13,7,6,19,21,35
bs,0,3286,0,5,6,2,7,4,3,1,12,5,24
bs,6,3091,0,3,8,1,3,3,1,2,8,4,19
bs,11,5816,0,8,22,4,7,14,7,6,25,17,46
bs,3,934,0,0,0,0,2,2,0,0,6,2,9
bs,9,3779,0,5,3,7,5,4,8,1,9,20,16
bs,7,4950,0,4,16,1,7,5,3,2,22,14,44
bs,2,3165,1,1,12,0,0,6,2,3,8,2,20
bs,1,1491,0,1,3,2,1,3,2,2,6,5,7
bs,20,8171,0,13,18,6,19,13,7,7,39,28,58
bs,1,6826,0,6,18,2,7,20,7,10,21,15,53
bs,4,3199,0,7,12,3,5,8,6,3,24,15,29
bs,0,2871,0,2,9,0,3,8,1,3,15,7,32
bs,6,5071,0,14,15,10,19,3,16,3,15,28,29
bs,0,8180,0,8,16,4,9,19,13,9,32,17,63
bs,1,2743,0,3,5,4,2,3,0,0,7,7,19
bs,3,6295,0,18,21,8,31,13,19,10,33,42,47
bs,3,4668,0,14,12,7,11,14,3,5,33,21,46
bs,1,8933,0,16,19,12,23,20,20,15,40,36,57
bs,3,3644,0,11,14,3,14,4,9,5,13,17,29
bs,16,10125,1,16,23,7,19,28,18,6,38,29,74
bs,6,4967,1,11,13,10,9,9,8,3,21,18,34
bs,14,21428,1,26,34,17,40,28,26,19,73,81,105
bs,22,32264,2,26,66,14,40,41,32,23,102,74,160
bs,1,7597,0,11,18,7,9,12,11,8,27,21,44
bs,3,8704,0,22,20,17,20,18,13,10,39,39,60
bs,13,6909,0,8,11,4,7,8,3,6,27,16,49
bs,3,10741,1,17,23,8,15,21,6,11,52,32,72
bs,16,6589,0,16,18,4,17,12,7,4,40,22,52
bs,3,7531,0,14,19,10,18,25,14,17,45,27,59
bs,2,7581,1,22,24,8,28,18,22,7,29,38,44
bs,42,4153,0,2,8,3,5,3,0,1,16,4,16
bs,1,4054,1,9,13,9,16,10,12,5,18,25,32
bs,3,5337,0,17,7,5,20,10,10,7,19,27,36
bs,5,4791,0,5,13,4,9,5,5,6,25,16,32
bs,12,5336,0,7,16,6,11,3,5,1,28,17,39
bs,0,6900,0,6,8,4,8,7,3,3,29,18,37
bs,0,11327,1,25,25,20,32,29,30,13,51,62,88
bs,14,8582,1,5,14,6,7,8,4,2,29,13,38
bs,10,6919,0,9,19,3,12,14,9,12,35,22,54
bs,6,6450,1,30,16,11,30,9,22,8,27,42,34
bs,15,7680,0,20,26,11,22,16,16,11,55,45,63
bs,3,7243,0,16,29,9,16,24,12,18,50,36,79
bs,22,8738,0,27,20,19,28,10,20,7,49,51,57
bs,0,6750,0,8,10,9,11,10,8,2,20,23,36
bs,0,3974,3,14,11,10,17,6,13,1,13,23,22
bs,0,3631,0,1,7,2,7,4,8,4,13,13,20
bs,12,3617,0,16,9,7,17,8,10,3,22,28,25
bs,7,4256,0,4,14,6,12,7,8,1,17,16,41
bs,1,4891,0,21,12,11,21,10,7,5,36,29,44
bs,15,4392,0,7,8,4,8,5,6,3,15,17,24
bs,4,7842,1,22,18,10,27,8,14,7,33,36,50
bs,12,7884,1,20,16,8,22,11,10,9,24,31,49
bs,1,7429,0,17,21,6,19,15,14,7,31,34,49
bs,40,9916,0,17,20,20,25,8,22,11,27,50,46
bs,59,13553,0,41,31,33,43,22,33,13,51,81,83
bs,11,5842,0,11,18,4,13,17,7,6,32,20,45
bs,1,8508,1,28,20,17,39,11,28,10,34,56,48
bs,5,5431,0,11,10,8,10,6,10,4,19,26,35
bs,8,7439,0,10,19,8,13,16,8,5,28,28,44
bs,0,5931,0,7,10,3,12,9,11,4,28,20,39
bs,4,4767,0,16,11,2,20,5,7,5,22,24,34
bs,0,7135,1,8,22,6,16,9,9,6,32,28,49
bs,0,109,0,1,0,1,0,0,1,0,0,1,1
bs,2,4775,0,3,12,5,4,4,4,2,16,14,27
bs,7,8858,0,16,17,5,16,17,8,4,32,24,64
bs,4,7995,0,23,19,15,22,12,16,7,32,41,50
bs,2,3761,0,5,9,1,7,3,8,5,13,15,20
bs,10,4121,0,10,12,5,5,3,3,2,13,21,26
bs,2,5603,0,17,21,6,16,24,7,7,45,20,57
bs,4,7675,0,11,16,8,20,13,16,4,28,32,43
bs,4,4704,0,14,14,10,11,9,9,3,18,24,32
bs,2,17999,1,43,44,20,67,34,40,26,72,90,110
bs,11,8362,0,18,22,7,18,16,14,13,27,30,56
bs,12,11494,0,22,21,15,28,13,14,14,52,44,63
bs,5,4352,0,16,13,6,19,6,7,4,20,26,32
bs,1,519,0,0,1,0,0,0,1,2,4,3,4
bs,2,3681,1,10,8,9,11,5,10,4,13,23,26
bs,16,6412,0,15,25,13,25,17,15,10,35,35,50
bs,54,9311,0,11,16,6,20,11,13,5,32,32,47
bs,5,3410,0,5,8,2,5,3,6,3,14,14,23
bs,8,4792,0,11,13,6,18,7,9,3,22,25,26
bs,11,10415,0,11,20,3,14,12,11,7,35,29,52
bs,5,8392,0,23,20,12,27,12,16,9,35,35,44
bs,3,5110,0,6,10,3,5,6,6,3,27,13,34
bs,5,4087,0,11,9,7,12,8,9,2,27,23,26
bs,1,5267,1,20,12,4,23,12,10,2,31,32,40
bs,45,33088,1,104,68,73,118,59,82,37,114,195,178
bs,16,6498,0,15,25,13,25,17,15,10,36,35,51
bs,1,7653,0,14,23,5,19,15,12,7,44,31,59
bs,1,10302,1,17,29,10,23,20,19,9,49,44,70
bs,39,8097,0,21,20,9,26,13,16,13,37,48,57
bs,4,3934,0,10,10,5,14,7,6,11,17,16,35
bs,6,3597,0,11,5,7,15,2,6,3,17,23,26
bs,7,7327,1,9,14,6,20,9,12,4,30,26,44
bs,4,3818,0,5,14,1,2,8,3,6,17,7,23
bs,3,6489,0,7,14,0,13,5,4,4,29,19,38
bs,15,6880,0,14,20,7,14,12,15,8,26,25,39
bs,5,3811,0,6,16,3,7,8,3,7,21,12,32
bs,11,8050,0,27,13,8,27,13,13,6,44,42,58
bs,2,6528,0,10,14,3,10,8,7,4,31,13,45
bs,20,5754,4,8,19,5,15,16,6,7,30,21,43
bs,0,1603,0,2,5,1,2,1,0,1,7,8,12
bs,19,8019,0,10,21,3,15,10,8,7,35,24,48
bs,5,5161,0,10,13,4,14,6,7,2,26,23,34
bs,49,11695,0,30,22,25,39,14,30,11,39,69,61
bs,4,4877,0,12,14,4,12,11,9,5,21,22,39
bs,0,3983,0,15,12,5,14,4,7,4,21,21,34
bs,63,28576,3,24,32,15,33,24,20,20,79,63,127
bs,7,8593,4,25,19,19,35,20,19,7,34,52,53
bs,1,6736,0,8,22,5,12,14,13,9,32,28,50
bs,4,11332,0,27,25,13,26,17,15,11,51,53,61
bs,1,6538,0,12,18,8,10,13,6,13,32,20,51
bs,22,13930,1,32,23,16,38,16,27,11,57,63,77
bs,7,9192,0,19,28,12,19,20,18,12,40,35,57
bs,5,4374,0,6,11,4,6,7,2,2,20,14,32
bs,24,5352,0,9,18,6,11,12,7,7,25,21,36
bs,14,11467,0,18,22,9,31,13,22,7,39,50,59
bs,10,7627,0,20,18,12,24,15,21,10,30,44,41
bs,16,25213,0,41,57,20,50,32,48,26,77,94,126
bs,5,9437,0,21,19,15,22,13,14,6,40,39,59
bs,10,1978,0,4,5,1,2,3,2,2,13,7,16
bs,7,1030,0,1,6,0,1,8,0,1,6,1,18
bs,4,670,0,0,2,0,1,2,1,0,3,3,3
bs,8,2956,0,2,10,2,4,4,3,2,5,2,22
bs,4,670,0,0,2,0,1,2,1,0,3,3,3
bs,7,1302,0,2,14,0,3,9,1,6,11,1,15
bs,8,1164,0,5,8,3,4,2,4,2,6,10,7
bs,3,5434,0,10,20,5,10,24,12,9,28,23,55
bs,4,670,0,0,2,0,1,2,1,0,3,3,3
bs,4,670,0,0,2,0,1,2,1,0,3,3,3
bs,12,3122,0,19,10,10,24,5,12,8,13,28,21
bs,5,1096,0,2,8,4,3,8,1,6,12,4,12
bs,6,1240,0,2,6,1,3,3,1,1,8,6,8
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,8,1394,1,4,8,5,2,2,1,1,9,6,7
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,4,730,0,1,3,0,2,0,0,0,0,1,1
bs,4,730,0,1,3,0,2,0,0,0,0,1,1
bs,4,730,0,1,3,0,2,0,0,0,0,1,1
bs,4,1629,0,7,7,4,5,3,4,2,6,7,11
bs,8,1381,0,3,6,2,4,1,2,3,3,5,3
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,7,999,0,0,1,0,2,2,4,1,3,5,6
bs,6,2067,0,5,16,5,10,12,8,6,10,12,19
bs,5,1140,1,0,6,0,2,6,1,2,5,4,14
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,11,1045,6,0,6,0,1,4,0,0,6,1,6
bs,6,2080,0,4,6,4,8,2,2,2,9,11,12
bs,6,2080,0,4,6,4,8,2,2,2,9,11,12
bs,25,4710,1,4,22,0,6,14,4,7,16,10,34
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,3,5377,0,16,18,5,15,7,6,7,20,24,27
bs,11,1898,0,1,11,0,1,5,2,3,5,4,14
bs,10,3375,0,4,10,1,7,6,5,4,14,9,22
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,14,3378,0,2,10,0,6,3,4,2,9,8,16
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,11,1898,0,1,11,0,1,5,2,3,5,4,14
bs,6,1607,0,2,9,1,6,6,3,2,9,8,19
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,11,1898,0,1,11,0,1,5,2,3,5,4,14
bs,7,1538,0,1,11,2,4,8,2,1,9,5,13
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,8,1551,1,0,9,0,3,6,2,2,6,5,17
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,5,4664,0,12,11,6,21,3,12,5,11,28,21
bs,8,1551,1,0,9,0,3,6,2,2,6,5,17
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,9,1652,0,1,4,2,5,4,4,4,7,5,8
bs,6,1543,0,2,3,1,5,2,6,2,8,8,12
bs,16,3661,0,8,6,2,10,6,6,3,13,17,26
bs,7,1232,0,4,6,2,2,2,3,1,3,3,4
bs,7,1399,0,2,4,1,3,1,2,1,5,3,7
bs,7,3330,7,9,13,4,14,8,9,2,27,17,30
bs,18,7646,0,13,21,11,17,16,24,11,26,45,40
bs,8,2337,0,2,9,0,5,3,4,3,7,6,16
